#{"t_start": 1696956516.6085868, "env_id": "ALE/Breakout-v5"}
r,l,t2.0,23,3.673779
0.0,5,21.949843
0.0,5,22.04826
0.0,5,22.160335
0.0,3,22.3.0,34,20.0,5,22.30.0,5,20.0,5,22.40.0,5,20.0,5,22.50.0,5,20.0,5,22.62.0,28,23.265427
0.0,5,23.362639
0.0,5,23.474715
0.0,5,23.589123
1.0,14,23.911598
0.0,5,24.01792
1.0,16,24.309385
1.0,12,24.492172
0.0,0.0,6729,121.356347
1.0,16,251.652001
0.0,3,251.707004
0.0,5,251.855002
0.0,5,251.966004
0.0,3,252.051006
0.0,5,252.175005
0.0,5,252.263016
0.0,2.0,23,252.728145
1.0,17,253.09914
0.0,5,253.195196
1.0,15,253.521201
0.0,5,253.655222
0.0,5,253.793223
1.0,14,254.085223
1.0,17,254.471265
0.0,3,254.542266
0.0,5,254.657266
0.0,5,254.782268
0.0,5,254.929268
0.0,3,254.989267
0.0,5,255.106303
0.0,5,255.218303
0.0,5,255.329303
2.0,27,255.952373
0.0,5,256.053378
0.0,5,256.170374
0.0,5,256.285376
0.0,5,256.370374
0.0,5,256.491378
0.0,5,256.616395
0.0,5,256.723398
0.0,5,256.82.0,20.0,5,256.93130.0,0.0,5,257.02630.0,0.0,5,257.13930.0,0.0,5,257.24130.0,0.0,5,257.34930.0,1.0,16,257.7382.0,21.0,16,258.0781.0,11.0,17,258.477493
0.0,5,258.561529
0.0,5,258.695532
0.0,5,258.80353
1.0,12,259.076076
1.0,12,259.312178
0.0,3,259.37918
0.0,5,259.526184
2.0,21,259.984258
0.0,3,260.035259
1.0,17,260.36526
0.0,3,260.43426
1.0,12,260.746285
0.0,5,260.835288
0.0,5,260.951285
0.0,5,261.064292
0.0,5,261.171286
0.0,5,261.313288
1.0,14,261.641321
0.0,5,261.753326
0.0,5,261.87832.0,0.0,5,261.974322
0.0,5,262.099324
0.0,5,262.191323
0.0,5,262.322322
1.0,14,262.634357
0.0,5,262.745889
0.0,5,262.858891
0.0,5,262.982892
1.0,14,263.285891
0.0,3,263.359891
0.0,5,263.478924
0.0,5,263.5892.0,22.0,23,264.085926
0.0,5,264.194966
0.0,5,264.282964
0.0,3,264.341965
0.0,5,264.4502.0,21,264.518962
0.0,3,264.577962
0.0,1.0,16,264.9011.0,10.0,5,264.98591.0,12,265.237091
0.0,5,265.346097
0.0,5,265.431093
0.01.0,14,265.63612.0,23,266.089124
0.0,5,266.183124
1.0,15,266.512132
0.0,3,262.0,29,2661.0,15,262.0,29,267.289134
0.0,5,2673.0,36,267.808208
0.0,5,267.910901
1.0,15,268.246041
0.0,5,268.364049
0.0,5,268.482046
1.0,12,268.732044
0.0,3,268.785044
0.0,5,268.881043
0.0,3,268.926045
0.0,5,269.030044
0.0,3,269.099045
0.0,5,2.0,21,269.20.0,5,20.0,3,269.31.0,16,2.0,21,269.90.0,5,20.0,5,270.12.0,23,270.25105
0.0,5,270.339051
0.0,5,4.0,39,270.752055
0.0,5,270.871058
2.0,23,271.40706
0.0,3,271.47406
0.0,5,271.593.0,41,271.954055
0.0,5,272.071055
0.0,5,272.195055
0.0,5,272.283054
0.0,5,272.383055
0.0,5,272.488056
0.0,5,272.587056
1.0,16,272.983056
0.0,5,273.122056
1.0,17,273.475061
1.0,39,274.376065
0.0,5,274.493062
0.0,5,274.596098
3.0,34,324.842649
0.0,5,324.947651
0.0,5,325.04927
0.0,5,325.153314
0.0,5,325.246104
0.0,5,325.360001
0.0,5,325.465021
0.0,5,0.0,5,325.571.0,16,325.88577
0.0,5,325.980031
0.0,5,326.044031
3.0,41,326.820538
0.0,5,326.886896
0.0,5,326.998525
0.0,5,327.084132
0.0,5,327.187661
0.0,5,327.265654
1.0,12,327.487261
0.0,5,327.618467
0.0,5,327.708325
1.0,14,327.973337
1.0,17,328.342844
1.0,17,328.663203
0.0,5,328.803842
2.0,23,329.246398
0.0,5,329.343399
4.0,43,330.296693
1.0,17,330.601269
0.0,5,330.718119
2.0,23,331.22055
0.0,5,331.329585
0.0,5,331.42773
1.0,16,331.791409
0.0,5,331.882889
0.0,5,331.996509
0.0,5,332.113358
0.0,5,332.20843
2.0,21,332.5466
0.0,5,332.659822
0.0,5,332.786557
3.0,34,333.473055
1.0,17,333.831625
0.0,5,333.951079
0.0,5,334.075787
0.0,5,334.16079
2.0,23,334.553051
0.0,3,334.600546
0.0,5,334.713409
1.0,12,334.941633
0.0,3,335.010322
1.0,17,335.390157
0.0,5,335.488158
0.0,5,335.594125
1.0,16,335.8858
0.0,3,335.930848
0.0,3,335.983355
1.0,16,336.305772
0.0,5,336.396767
0.0,5,336.503913
2.0,20,336.859248
0.0,5,336.999487
0.0,5,337.099852
0.0,5,337.217936
0.0,5,337.355765
0.0,5,337.448918
0.0,5,337.53675
0.0,5,337.612159
1.0,12,337.85095
0.0,5,337.968115
4.0,39,338.687936
1.0,12,338.911204
1.0,17,339.254019
0.0,5,339.383671
2.0,29,340.007397
1.0,17,340.300564
0.0,5,340.437642
0.0,5,340.528789
0.0,5,340.64377
0.0,5,340.764896
3.0,36,341.527079
0.0,5,341.645422
0.0,3,341.700422
0.0,5,341.784426
1.0,16,342.148101
0.0,5,342.274648
1.0,16,342.665582
0.0,3,342.713734
0.0,5,342.802456
0.0,5,342.912091
1.0,14,343.182248
0.0,3,343.258797
1.0,16,343.653557
0.0,5,343.730587
0.0,5,343.882588
0.0,5,343.99355
0.0,1,344.059547
5.0,51,344.653592
0.0,5,344.72459
4.0,45,345.357475
3.0,27,345.697109
2.0,25,345.970104
2.0,20,346.264964
1.0,18,346.490025
3.0,31,346.88807
2.0,20,347.142771
1.0,12,347.315843
1.0,12,347.426843
4.0,45,347.96679
1.0,12,348.11079
1.0,12,348.28490.0,1723,366.161104
2.0,21,366.562044
0.0,5,366.680043
1.0,17,367.029311
1.0,17,367.414623
0.0,5,367.550999
0.0,5,367.643989
0.0,5,367.739914
0.0,3,367.835498
0.0,5,367.949638
0.0,5,368.055293
0.0,5,368.159363
0.0,5,368.265468
4.0,39,369.035299
0.0,5,369.160163
0.0,5,369.279191
3.0,36,369.975948
0.0,5,370.060951
0.0,5,370.18208
1.0,17,370.532268
2.0,23,370.993817
0.0,5,371.117353
0.0,5,371.226526
0.0,3,371.27453
1.0,17,371.617601
0.0,5,371.739602
0.0,5,371.859896
0.0,5,371.961077
0.0,5,372.068078
0.0,5,372.171871
1.0,12,372.427921
0.0,3,372.498925
0.0,3,372.545923
0.0,5,372.649922
0.0,5,372.745924
0.0,5,372.838687
1.0,16,373.15985
0.0,3,373.24963
1.0,16,373.581894
0.0,5,373.698297
0.0,5,373.846279
0.0,5,373.96658
3.0,34,374.638776
0.0,5,374.742871
1.0,15,375.086317
0.0,5,375.21246
1.0,14,375.520052
0.0,5,375.611317
0.0,5,375.690386
0.0,5,375.795986
0.0,5,375.960206
2.0,23,376.397288
1.0,17,376.759565
0.0,3,376.83641
0.0,5,376.937255
1.0,16,377.246936
0.0,5,377.341007
0.0,5,377.463079
0.0,5,377.552076
0.0,5,377.657077
0.0,5,377.769413
0.0,5,377.898032
0.0,5,378.004475
0.0,5,378.083125
2.0,24,378.589881
0.0,5,378.689049
2.0,21,379.127535
0.0,5,379.227629
1.0,17,379.518953
0.0,5,379.612049
0.0,5,379.760124
0.0,5,379.916787
3.0,40,380.73127
0.0,5,380.847268
2.0,23,381.344235
0.0,5,381.461974
0.0,5,381.550975
3.0,39,382.295202
0.0,5,382.396987
1.0,17,382.771889
2.0,29,383.336121
0.0,5,383.452771
0.0,5,383.571844
1.0,16,383.931604
0.0,5,384.004308
0.0,5,384.13949
0.0,5,384.233988
2.0,29,384.842822
2.0,27,385.454889
0.0,3,385.50102
0.0,5,385.610934
1.0,12,385.863975
0.0,5,385.970085
1.0,14,386.28366
0.0,5,386.40378
0.0,5,386.52584
0.0,5,386.645528
1.0,12,386.873077
0.0,5,386.96259
0.0,6744,472.905256
1.0,12,473.178774
0.0,5,473.282573
0.0,5,473.375097
0.0,3,473.448683
0.0,3,473.521684
0.0,5,473.665586
4.0,41,474.5395
1.0,15,474.831984
0.0,5,474.931952
2.0,24,522.765748
0.0,5,522.878819
0.0,5,522.951819
4.0,39,523.698678
0.0,5,523.808627
1.0,17,524.086627
0.0,5,524.174797
2.0,23,524.548592
0.0,5,524.60806
0.0,5,524.693059
2.0,29,525.227576
0.0,5,525.357539
0.0,5,525.483072
0.0,5,525.583792
0.0,5,525.670931
0.0,5,525.750476
0.0,5,525.837853
4.0,39,526.515456
1.0,17,526.86363
0.0,3,526.931629
2.0,20,527.282522
1.0,16,527.61707
0.0,5,527.73351
0.0,5,527.797511
0.0,5,527.882555
1.0,15,528.132018
0.0,5,528.231092
2.0,30,528.832807
0.0,5,528.970198
4.0,41,529.739251
1.0,15,530.014128
0.0,5,530.134324
2.0,23,530.560862
0.0,3,530.629866
2.0,29,531.202434
0.0,5,531.313456
3.0,36,531.990898
0.0,3,532.038898
0.0,3,532.106899
2.0,24,532.620143
0.0,3,532.677076
3.0,36,533.358085
0.0,5,533.458602
1.0,17,533.77402
2.0,30,534.32243
0.0,5,534.413092
0.0,5,534.522193
0.0,5,534.636194
1.0,12,534.844835
0.0,3,534.909837
0.0,3,534.983859
0.0,5,535.096569
1.0,16,535.404012
0.0,5,535.51722
3.0,32,536.066456
4.0,40,536.774149
0.0,5,536.875885
1.0,12,537.079888
1.0,17,537.404172
3.0,30,537.874862
1.0,16,538.153945
0.0,5,538.273942
0.0,5,538.370684
1.0,16,538.741569
2.0,24,539.128627
0.0,5,539.221634
0.0,5,539.308631
0.0,2,539.368629
1.0,12,539.521631
0.0,5,539.570631
2.0,20,539.851177
4.0,41,540.408999
4.0,43,540.942203
1.0,16,541.189002
0.0,5,541.251004
4.0,37,541.749006
4.0,45,542.286624
2.0,20,542.535795
2.0,30,542.943397
0.0,5,543.001483
1.0,12,543.148015
4.0,45,543.689531
2.0,30,544.054531
2.0,24,544.346533
1.0,18,544.625783
3.0,37,545.137329
4.0,45,545.70709
2.0,20,545.935488
1.0,17,546.139488
3.0,42,546.669166
2.0,31,547.054168
4.0,45,547.593623
2.0,20,547.891683
3.0,36,548.37408
1.0,17,548.57408
1.0,18,548.783099
4.0,45,549.360926
3.0,36,549.802931
1.0,12,549.968021
3.0,42,550.50516
2.0,24,550.838106
4.0,45,551.447917
2.0,24,551.7406
1.0,12,551.859669
1.0,17,552.04967
1.0,18,552.33331
3.0,40,553.116986
0.0,5,553.216987
1.0,12,553.418398
0.0,5,553.557401
2.0,30,554.099401
4.0,41,554.91492
1.0,17,555.278921
0.0,5,555.385921
0.0,5,555.460921
1.0,12,555.632921
0.0,5,555.741923
2.0,21,556.225438
0.0,5,556.322469
1.0,12,556.533883
0.0,5,556.643981
0.0,5,556.742609
0.0,5,556.834195
0.0,5,556.967196
2.0,23,557.458633
0.0,5,557.584628
0.0,5,557.711594
2.0,28,558.278296
2.0,22,558.690278
0.0,5,558.797279
2.0,24,559.287556
0.0,5,559.403561
0.0,5,559.495561
2.0,23,559.93978
0.0,5,560.044323
0.0,5,560.124163
0.0,5,560.229731
0.0,5,560.32773
3.0,34,561.038296
0.0,5,561.155298
1.0,17,561.459347
0.0,5,561.556655
1.0,16,561.914792
2.0,23,562.439046
2.0,24,562.942049
1.0,17,563.35506
4.0,46,564.309095
1.0,17,564.604243
0.0,3,564.706247
4.0,41,565.43552
0.0,5,565.521795
2.0,23,565.964474
0.0,5,566.08333
1.0,15,566.368891
0.0,5,566.447891
1.0,17,566.734892
0.0,5,566.828677
4.0,41,567.653662
2.0,20,568.037819
0.0,5,568.125819
0.0,5,568.22609
1.0,12,568.511463
0.0,5,568.612942
4.0,41,569.390274
0.0,5,569.478371
1.0,15,569.779147
0.0,5,569.903289
0.0,5,569.987178
3.0,34,570.631665
0.0,5,570.724665
2.0,26,571.217418
0.0,5,571.34949
0.0,5,571.470262
0.0,5,571.576693
1.0,14,571.776784
1.0,12,571.963785
2.0,23,572.442171
1.0,7,572.611014
1.0,12,572.772185
4.0,43,573.320828
1.0,17,573.541829
4.0,45,574.140675
3.0,36,574.606301
1.0,17,574.83546
2.0,30,575.21434
1.0,12,575.363339
4.0,45,575.931996
4.0,41,576.456057
1.0,12,576.688115
2.0,30,577.013119
1.0,17,577.233218
4.0,41,577.758982
2.0,24,578.081367
2.0,24,578.427782
2.0,24,578.723434
1.0,17,578.944265
2.0,20,579.208575
1.0,12,579.355576
2.0,28,579.735865
3.0,36,580.201563
1.0,17,580.428725
2.0,20,580.700303
4.0,41,581.275206
2.0,29,581.651686
2.0,25,582.015395
1.0,12,582.152614
3.0,40,582.906304
4.0,41,583.736292
0.0,3,583.789293
2.0,20,584.114396
1.0,17,584.46548
2.0,20,584.847082
1.0,16,631.88405
0.0,5,631.961842
0.0,5,632.028963
4.0,40,632.626568
0.0,5,632.706638
0.0,5,632.832904
5.0,51,633.59597
0.0,3,633.667811
0.0,5,633.732161
2.0,20,634.026341
3.0,40,634.604549
0.0,3,634.647548
3.0,36,635.292627
1.0,12,635.469625
0.0,5,635.569628
4.0,41,636.255519
2.0,20,636.667638
1.0,12,636.909368
0.0,5,637.021296
0.0,5,637.142927
0.0,5,637.244562
2.0,23,637.600755
0.0,5,637.700747
0.0,5,637.779749
4.0,45,638.604493
1.0,17,638.938093
1.0,18,639.193092
1.0,12,639.432949
0.0,5,639.527764
1.0,17,639.805149
0.0,5,639.88315
4.0,44,640.651971
0.0,5,640.762039
2.0,24,641.227195
0.0,5,641.334609
0.0,5,641.408653
0.0,5,641.504722
3.0,34,642.079236
0.0,5,642.156224
0.0,5,642.257223
0.0,5,642.328909
0.0,5,642.420419
0.0,5,642.504654
0.0,5,642.591164
4.0,45,643.381194
1.0,12,643.602854
1.0,12,643.810459
0.0,5,643.894526
0.0,5,643.971608
4.0,41,644.639246
2.0,24,645.061977
0.0,5,645.163419
0.0,5,645.242555
0.0,3,645.27965
4.0,41,645.969163
0.0,5,646.063163
0.0,3,646.124333
1.0,12,646.29741
0.0,3,646.369
0.0,5,646.466856
0.0,2,646.530855
2.0,20,646.775273
1.0,15,647.047734
2.0,28,647.563596
0.0,5,647.671821
0.0,5,647.746376
0.0,5,647.812378
0.0,5,647.904376
2.0,28,648.362878
0.0,5,648.466703
2.0,20,648.842125
2.0,22,649.226177
0.0,5,649.311424
0.0,5,649.383391
4.0,41,650.152478
0.0,5,650.221478
0.0,5,650.303478
1.0,17,650.62232
0.0,5,650.719234
0.0,5,650.813378
0.0,5,650.91139
1.0,17,651.188193
2.0,24,651.648668
0.0,5,651.719695
0.0,5,651.820561
1.0,12,652.03996
0.0,5,652.119034
1.0,10,652.287633
0.0,3,652.349763
4.0,45,653.096234
1.0,16,653.446209
1.0,17,653.752669
0.0,5,653.819107
0.0,3,653.871109
1.0,16,654.168063
3.0,36,654.808255
0.0,3,654.882255
0.0,5,654.986338
0.0,3,655.038334
0.0,5,655.161369
4.0,37,655.810143
3.0,36,656.414808
0.0,3,656.480936
1.0,17,656.803091
0.0,5,656.880991
0.0,5,656.941058
4.0,41,657.642846
2.0,24,658.074884
3.0,37,658.690059
0.0,5,658.808666
0.0,5,658.914019
1.0,12,659.153076
2.0,20,659.530458
1.0,12,659.716469
0.0,5,659.805544
0.0,5,659.878984
0.0,5,659.98196
3.0,36,660.6005
0.0,5,660.683506
0.0,5,660.780501
1.0,12,660.99897
0.0,5,661.117411
1.0,12,661.331412
0.0,5,661.444416
1.0,12,661.726682
0.0,5,661.798683
4.0,39,662.449924
1.0,17,662.754174
2.0,28,663.271464
4.0,37,663.932868
3.0,36,664.620869
0.0,3,664.678984
0.0,5,664.754181
0.0,7,664.952886
1.0,17,665.177886
2.0,24,665.636679
1.0,12,665.884144
0.0,3,665.951564
1.0,12,666.128567
4.0,41,666.888185
1.0,17,667.286494
1.0,17,667.58048
1.0,13,667.823152
1.0,17,668.144637
0.0,5,668.239737
0.0,5,668.348835
0.0,5,668.420837
1.0,16,668.721797
1.0,12,715.550589
4.0,45,716.241909
1.0,12,716.433441
3.0,36,716.966745
0.0,5,717.033695
4.0,45,717.730872
0.0,5,717.79787
4.0,45,718.5082
1.0,12,718.679759
0.0,5,718.764994
0.0,3,718.805995
0.0,5,718.935504
4.0,39,719.55003
2.0,24,719.903023
1.0,17,720.183109
2.0,20,720.532182
4.0,45,721.215487
2.0,23,721.623149
0.0,3,721.667016
0.0,5,721.748016
1.0,17,722.081596
5.0,51,722.847086
0.0,3,722.896339
2.0,30,723.425936
2.0,24,723.755308
1.0,17,724.045668
6.0,57,724.947015
2.0,30,725.482907
3.0,36,725.997472
0.0,3,726.067617
0.0,5,726.182183
4.0,41,726.866301
0.0,3,726.915301
1.0,17,727.204014
1.0,17,727.52153
0.0,3,727.568599
1.0,16,727.908319
3.0,32,728.437178
0.0,4,728.65818
2.0,20,728.946855
0.0,3,728.979856
1.0,12,729.213607
1.0,12,729.467208
1.0,12,729.648019
0.0,5,729.733893
0.0,5,729.802967
2.0,20,730.156969
0.0,5,730.23597
1.0,12,730.411971
0.0,5,730.516975
0.0,5,730.585031
4.0,41,731.3453
3.0,36,731.919302
0.0,3,731.969302
3.0,32,732.456434
0.0,3,732.498825
5.0,51,733.346247
1.0,12,733.594718
0.0,5,733.701129
0.0,5,733.777196
1.0,12,733.970866
0.0,5,734.077527
1.0,12,734.299998
5.0,51,735.196223
2.0,30,735.672245
1.0,12,735.869246
0.0,5,735.966324
0.0,5,736.045398
1.0,10,736.185472
2.0,23,736.616526
1.0,12,736.850505
4.0,41,737.516049
2.0,24,737.933435
1.0,17,738.225336
0.0,5,738.302336
1.0,12,738.511551
3.0,40,739.240064
2.0,20,739.527887
0.0,5,739.620571
1.0,17,739.918418
1.0,12,740.121819
4.0,41,740.795335
2.0,24,741.207892
0.0,3,741.254389
1.0,12,741.484588
1.0,12,741.66059
0.0,5,741.785532
4.0,39,742.434715
2.0,29,742.907779
1.0,12,743.114192
2.0,24,743.508694
0.0,5,743.625847
2.0,27,744.105071
0.0,3,744.144147
3.0,41,744.84885
1.0,17,745.148347
2.0,20,745.480468
4.0,41,746.213277
1.0,10,746.433626
4.0,42,747.082622
0.0,5,747.149383
4.0,45,747.954054
1.0,12,748.140479
1.0,12,748.337391
3.0,36,748.929927
0.0,3,748.979929
0.0,5,749.077883
4.0,45,749.745049
3.0,31,750.252269
0.0,5,750.357558
1.0,12,750.573616
6.0,57,798.11999
0.0,3,798.190991
0.0,3,798.22499
2.0,20,798.552322
2.0,20,798.859043
5.0,51,799.592973
0.0,3,799.646976
0.0,5,799.705973
3.0,36,800.207839
2.0,28,800.69366
4.0,41,801.319634
4.0,41,801.957709
0.0,3,801.998709
2.0,24,802.382237
1.0,17,802.65187
0.0,5,802.757087
2.0,20,803.037088
5.0,51,803.870407
0.0,5,803.928406
0.0,5,804.022409
4.0,45,804.740631
2.0,30,805.230474
2.0,20,805.505668
1.0,12,805.700668
0.0,3,805.791726
4.0,41,806.4564
0.0,5,806.564869
2.0,20,806.895974
1.0,12,807.105551
1.0,12,807.302552
6.0,57,808.138517
0.0,3,808.176517
2.0,24,808.539518
0.0,5,808.619517
3.0,31,809.176128
3.0,26,809.776257
4.0,43,810.39273
2.0,20,810.714767
1.0,17,810.992023
1.0,12,811.229145
6.0,57,812.018805
1.0,12,812.174806
0.0,3,812.210806
0.0,5,812.314807
1.0,12,812.495809
7.0,64,813.609103
1.0,15,813.818295
3.0,34,814.287875
1.0,17,814.549384
2.0,24,814.950002
4.0,45,815.634158
3.0,36,816.182905
1.0,13,816.357903
2.0,20,816.686907
1.0,17,816.957305
3.0,37,817.569888
1.0,17,817.82789
2.0,20,818.14929
1.0,17,818.40631
1.0,12,818.588312
5.0,51,819.379885
4.0,48,820.097372
0.0,3,820.160374
0.0,3,820.223372
1.0,17,820.525374
4.0,41,821.101025
0.0,3,821.187603
0.0,3,821.239505
2.0,24,821.645436
4.0,43,822.295753
5.0,51,823.170558
1.0,12,823.349273
0.0,5,823.439064
3.0,34,824.003515
0.0,3,824.049516
1.0,12,824.250515
3.0,32,824.803977
0.0,4,825.434874
2.0,21,825.68664
0.0,3,825.71664
0.0,5,825.83754
4.0,39,826.46076
2.0,24,826.799416
0.0,3,826.844416
2.0,24,827.24992
0.0,5,827.330922
4.0,45,828.098386
0.0,3,828.142386
2.0,30,828.581359
1.0,12,828.768373
5.0,51,829.572421
2.0,30,830.026537
0.0,3,830.082725
1.0,12,830.289869
0.0,5,877.305279
4.0,41,877.916579
3.0,36,878.3752
1.0,15,878.622231
0.0,5,878.688232
2.0,24,879.038411
5.0,51,879.734653
2.0,30,880.138655
2.0,20,880.414721
2.0,24,880.759722
3.0,38,881.306891
5.0,51,882.03688
2.0,24,882.354881
4.0,41,882.975194
3.0,33,883.482192
1.0,12,883.661193
3.0,40,884.283432
0.0,3,884.338432
4.0,37,884.884189
2.0,24,885.222845
2.0,20,885.553168
5.0,51,886.311403
4.0,42,886.893653
4.0,48,887.673334
1.0,14,887.866462
1.0,17,888.171277
1.0,12,888.347772
4.0,41,888.980612
2.0,24,889.357758
2.0,23,889.697105
3.0,42,890.339592
4.0,37,890.911901
1.0,12,891.118049
0.0,3,891.164258
1.0,17,891.425798
1.0,17,891.720023
4.0,45,892.461494
3.0,36,892.994264
0.0,3,893.069269
0.0,3,893.115264
3.0,42,893.699266
6.0,57,894.660581
0.0,3,894.698689
3.0,43,895.302762
0.0,3,895.38177
3.0,42,895.995686
5.0,51,896.762526
0.0,3,896.838177
2.0,30,897.263943
1.0,12,897.429944
3.0,36,897.939113
2.0,20,898.290553
2.0,25,898.730057
0.0,3,898.7868
5.0,51,899.503413
2.0,25,899.853454
2.0,20,900.263816
2.0,25,900.644214
3.0,34,901.179643
3.0,33,901.637717
1.0,17,901.860749
4.0,41,902.517587
4.0,43,903.223966
2.0,23,903.77463
4.0,47,904.338418
2.0,30,904.661453
6.0,57,905.403822
0.0,3,905.437866
2.0,24,905.724712
2.0,30,906.101055
0.0,3,906.140298
6.0,57,906.914219
0.0,3,906.945219
3.0,31,907.294195
2.0,20,907.521673
0.0,3,907.552671
4.0,41,908.146586
4.0,37,908.558389
1.0,16,908.758389
1.0,12,908.90239
3.0,33,909.275986
5.0,51,909.937987
2.0,30,910.311345
1.0,12,910.487417
2.0,25,910.765796
2.0,30,911.193979
4.0,33,911.560054
0.0,3,911.612055
1.0,16,911.810055
5.0,51,912.39853
2.0,30,912.824066
5.0,51,913.407891
4.0,38,913.870342
4.0,48,914.488471
2.0,31,914.839983
1.0,12,914.996056
4.0,37,915.510513
2.0,24,915.781217
4.0,42,916.337602
3.0,38,916.771374
2.0,24,917.061373
5.0,51,917.668447
3.0,36,918.076523
2.0,24,918.450598
2.0,30,918.791306
3.0,42,919.234344
4.0,41,919.734381
4.0,43,920.331307
3.0,32,920.744661
1.0,10,920.879655
1.0,12,921.058898
5.0,51,921.721653
3.0,33,922.134148
4.0,47,922.641309
3.0,37,923.127049
4.0,39,923.59926
5.0,51,924.257696
3.0,36,924.67177
2.0,20,924.943584
5.0,44,925.505881
3.0,33,925.890391
4.0,41,926.35851
2.0,24,926.659512
4.0,42,927.212173
1.0,17,927.461243
3.0,38,927.907806
4.0,41,928.370827
4.0,34,928.810848
1.0,17,929.053918
2.0,23,929.30629
1.0,10,929.43729
4.0,41,929.93008
3.0,33,930.325939
1.0,10,930.454089
3.0,42,930.936093
2.0,20,931.221452
5.0,51,931.883625
2.0,30,932.203157
2.0,24,932.471712
3.0,38,932.961378
0.0,3,932.992378
4.0,46,933.55472
4.0,38,933.985581
2.0,27,934.292579
3.0,32,934.696581
1.0,17,934.867582
7.0,64,935.628107
2.0,30,936.016386
2.0,24,936.299488
4.0,42,936.763994
2.0,30,937.178026
8.0,76,938.016963
1.0,17,938.275953
3.0,42,938.787327
3.0,34,939.209781
0.0,3,939.241782
3.0,31,939.619388
0.0,3,939.659391
0.0,5,939.722389
2.0,25,940.013975
4.0,38,940.485809
6.0,57,941.153114
2.0,30,941.514113
2.0,20,941.740113
3.0,37,942.163113
4.0,42,942.795769
6.0,57,943.494652
3.0,37,943.961577
1.0,12,944.106597
3.0,42,944.593595
0.0,5,944.662595
2.0,24,944.977662
4.0,41,945.509733
3.0,32,945.859809
3.0,41,946.382617
2.0,30,946.775295
6.0,57,947.510659
2.0,30,947.863282
1.0,11,948.006281
3.0,36,948.491004
2.0,24,948.772527
4.0,41,949.262408
4.0,43,949.723422
4.0,38,950.183424
1.0,16,950.429425
3.0,40,950.857937
4.0,37,951.285939
1.0,12,951.428937
2.0,24,951.718163
4.0,47,952.255841
4.0,43,952.803004
6.0,57,953.541101
4.0,41,954.078375
2.0,20,954.365461
0.0,3,954.403463
3.0,38,954.880247
6.0,57,955.517542
2.0,30,955.908669
3.0,31,956.297359
2.0,25,956.599111
0.0,3,956.630178
3.0,31,957.021724
1.0,16,957.211279
4.0,37,957.667675
2.0,24,957.993168
1.0,12,958.14432
4.0,46,958.715001
1.0,10,958.8536
4.0,34,959.226127
2.0,24,959.543223
3.0,37,959.987593
6.0,57,960.742041
0.0,3,960.786041
2.0,24,961.119369
1.0,12,961.295197
3.0,36,961.709013
2.0,20,961.923006
4.0,41,962.456086
2.0,24,962.739597
2.0,24,962.995597
4.0,42,963.523738
4.0,41,964.043348
2.0,24,964.297349
1.0,11,964.424349
3.0,37,964.86444
6.0,57,965.547202
4.0,46,966.104775
2.0,23,966.368828
1.0,17,966.547824
